id_libro,autor,publicacion,titulo,num_libros,imagen_libro
8534,Robert  Beatty,2015,"Serafina and the Black Cloak (Serafina, #1)",30,https://images.gr-assets.com/books/1420158894m/23507745.jpg
8535,"Alan Dean Foster, George Lucas",1976,A New Hope  (Star Wars: Novelizations #4),96,https://images.gr-assets.com/books/1408936775m/599090.jpg
8536,Nancy Thayer,2009,Summer House,20,https://images.gr-assets.com/books/1320412131m/6021523.jpg
8537,Sarah Turnbull,2003,Almost French: Love and a New Life in Paris,30,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8538,Amélie Nothomb,1999,Stupeur et tremblements,81,https://images.gr-assets.com/books/1336069300m/71458.jpg
8539,Anne Rice,1998,Pandora / Vittorio the Vampire (New Tales of the Vampires),8,https://images.gr-assets.com/books/1320491463m/43797.jpg
8540,Candace Bushnell,2011,"Summer and the City (The Carrie Diaries, #2)",54,https://images.gr-assets.com/books/1366212836m/9266769.jpg
8541,Jeffery Deaver,2002,"The Stone Monkey (Lincoln Rhyme, #4)",73,https://images.gr-assets.com/books/1336331827m/142545.jpg
8542,J.D. Robb,2005,"Origin in Death (In Death, #21)",47,https://images.gr-assets.com/books/1410761398m/210243.jpg
8543,Angela Johnson,2003,"The First Part Last (Heaven, #2)",16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8544,"Christopher Chabris, Daniel Simons",2010,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,32,https://images.gr-assets.com/books/1320530790m/7783191.jpg
8545,Tami Hoag,2006,"Prior Bad Acts (Kovac and Liska, #3)",49,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8546,Erin Hunter,2007,"Firestar's Quest (Warriors Super Edition, #1)",30,https://images.gr-assets.com/books/1363488985m/608906.jpg
8547,Steve Toltz,2008,A Fraction of the Whole,48,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8548,Jon Klassen,2012,This is Not My Hat,20,https://images.gr-assets.com/books/1360096324m/13531024.jpg
8549,Ramit Sethi,2009,I Will Teach You To Be Rich,19,https://images.gr-assets.com/books/1404581320m/4924862.jpg
8550,Nelson DeMille,2015,"Radiant Angel (John Corey, #7)",23,https://images.gr-assets.com/books/1427202729m/23197346.jpg
8551,Jeff Wheeler,2016,"The Queen's Poisoner (Kingfountain, #1)",9,https://images.gr-assets.com/books/1455564888m/29103028.jpg
8552,"Karen Kingsbury, Gary Smalley",2004,"Rejoice (Redemption, #4)",27,https://images.gr-assets.com/books/1406505041m/11436.jpg
8553,Michio Kaku,2011,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,51,https://images.gr-assets.com/books/1320504811m/8492907.jpg
8554,Jennifer Lynn Barnes,2013,"The Naturals (The Naturals, #1)",19,https://images.gr-assets.com/books/1374862751m/13597723.jpg
8555,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1960,"Tintin in Tibet (Tintin, #20)",67,https://images.gr-assets.com/books/1327958643m/87425.jpg
8556,"Henning Mankell, Ebba Segerberg",1997,"Firewall (Wallander, #8)",77,https://images.gr-assets.com/books/1341858941m/39798.jpg
8557,"Michael Buckley, Peter Ferguson",2008,"Tales From the Hood (The Sisters Grimm, #6)",15,https://images.gr-assets.com/books/1397791708m/2073686.jpg
8558,"Charles Bernard Nordhoff, James Norman Hall",1932,"Mutiny on the Bounty (The Bounty Trilogy, #1)",59,https://images.gr-assets.com/books/1344266653m/844051.jpg
8559,Ken Akamatsu,1999,"Love Hina, Vol. 01",18,https://images.gr-assets.com/books/1324954179m/1015311.jpg
8560,"William Arntz, Betsy Chasse, Mark Vicente",2005,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8561,Jeff Wheeler,2011,"The Wretched of Muirwood (Legends of Muirwood, #1)",18,https://images.gr-assets.com/books/1356123105m/15954540.jpg
8562,Johanna Lindsey,1990,"Gentle Rogue (Malory-Anderson Family, #3)",50,https://images.gr-assets.com/books/1333636257m/891812.jpg
8563,Terry Pratchett,2015,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",37,https://images.gr-assets.com/books/1433600285m/22886868.jpg
8564,"Elizabeth Gaskell, Shirley Foster",1848,Mary Barton,216,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8565,Joseph Conrad,1904,Nostromo,373,https://images.gr-assets.com/books/1328865264m/115476.jpg
8566,Ellen Marie Wiseman,2012,The Plum Tree,20,https://images.gr-assets.com/books/1339438508m/13333093.jpg
8567,"Tsugumi Ohba, Takeshi Obata",2005,"Death Note, Vol. 7: Zero (Death Note, #7)",29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8568,Michael J. Sullivan,2008,"The Crown Conspiracy (The Riyria Revelations, #1)",24,https://images.gr-assets.com/books/1313141264m/4345290.jpg
8569,Sherrilyn Kenyon,2013,"Styxx (Dark-Hunter, #22)",17,https://images.gr-assets.com/books/1359269406m/15767586.jpg
8570,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",1833,Eugénie Grandet,479,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8571,"Marcella Hazan, Karin Kretschmann",1992,Essentials of Classic Italian Cooking,13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8572,"Arnaldur Indriðason, Bernard Scudder",2001,Silence of the Grave (Inspector Erlendur #4),59,https://images.gr-assets.com/books/1316131788m/82991.jpg
8573,Jess Rothenberg,2012,The Catastrophic History of You and Me,25,https://images.gr-assets.com/books/1327879884m/11387392.jpg
8574,April Henry,2010,"Girl, Stolen (Girl, Stolen #1)",19,https://images.gr-assets.com/books/1316730155m/7906105.jpg
8575,Obert Skye,2007,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",6,https://images.gr-assets.com/books/1414559844m/1211904.jpg
8576,"Bill O'Reilly, Martin Dugard",2015,Killing Reagan: The Violent Assault That Changed a Presidency,12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8577,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",2011,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,10,https://images.gr-assets.com/books/1327889490m/8046680.jpg
8578,"Russell Hoban, Lillian Hoban",1970,A Bargain for Frances,25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8579,J.D. Robb,2013,"Calculated in Death (In Death, #36)",33,https://images.gr-assets.com/books/1346079575m/15806231.jpg
8580,Maggie Nelson,2015,The Argonauts,22,https://images.gr-assets.com/books/1410981835m/22929741.jpg
8581,"Jann S. Wenner, Corey Seymour",2007,Gonzo: The Life of Hunter S. Thompson,19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8582,Dominic Smith,2016,The Last Painting of Sara de Vos,22,https://images.gr-assets.com/books/1494524049m/25664459.jpg
8583,Louise Jensen,2016,The Sister,13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8584,Jennifer Estep,2011,"Kiss of Frost (Mythos Academy, #2)",19,https://images.gr-assets.com/books/1310420615m/10421530.jpg
8585,David Shannon,2002,Duck On A Bike,17,https://images.gr-assets.com/books/1328870602m/920780.jpg
8586,Margaret Leroy,2011,The Soldier's Wife,23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8587,Jennifer A. Nielsen,2014,"The Shadow Throne (The Ascendance Trilogy, #3)",19,https://images.gr-assets.com/books/1395418016m/17667561.jpg
8588,Paul Auster,1985,"City of Glass (The New York Trilogy, #1)",25,https://images.gr-assets.com/books/1309986722m/432.jpg
8589,Machado de Assis,1880,Memórias Póstumas de Brás Cubas,192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8590,Elizabeth  George,2010,"This Body of Death (Inspector Lynley, #16)",37,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8591,L.M. Montgomery,1925,"Emily Climbs (Emily, #2)",105,https://images.gr-assets.com/books/1403189071m/773514.jpg
8592,Jacqueline Carey,2001,"Kushiel's Mercy (Imriel's Trilogy, #3)",20,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8593,Thomas C. Foster,2003,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,35,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8594,Orson Scott Card,2011,"Shadows in Flight (Ender's Shadow, #5)",23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8595,Ilona Andrews,2014,"Burn for Me (Hidden Legacy, #1)",14,https://images.gr-assets.com/books/1396368355m/20705702.jpg
8596,Robert Crais,2008,"Chasing Darkness (Elvis Cole, #12)",39,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8597,Lauren Myracle,2004,"ttyl (Internet Girls, #1)",10,https://images.gr-assets.com/books/1350771009m/301023.jpg
8598,Bruce Campbell,2001,If Chins Could Kill: Confessions of a B-Movie Actor,10,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8599,"Matsuri Hino, Tomo Kimura",2006,"Vampire Knight, Vol. 4 (Vampire Knight, #4)",19,https://images.gr-assets.com/books/1318835401m/1898916.jpg
8600,"Denis Johnson, Bettina Abarbanell",2002,Train Dreams,23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8601,Rolf Dobelli,2011,The Art of Thinking Clearly,64,https://images.gr-assets.com/books/1364848267m/16248196.jpg
8602,Ellen Stoll Walsh,1989,Mouse Paint,24,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8603,L.D. Davis,2012,"Accidentally on Purpose (Accidentally on Purpose, #1)",10,https://images.gr-assets.com/books/1465749207m/13601550.jpg
8604,Ulrich Bischoff,1990,Edvard Munch: 1863-1944 (Basic Art),20,https://images.gr-assets.com/books/1381324687m/901680.jpg
8605,"Charles Harrison, Paul Wood",2002,Art in Theory 1900 - 2000: An Anthology of Changing Ideas,2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8606,"Hervé Tullet, Christopher Franceschelli",2010,Press Here,25,https://images.gr-assets.com/books/1327934372m/9677870.jpg
8607,Robert Muchamore,2005,"The Killing (Cherub, #4)",23,https://images.gr-assets.com/books/1409557087m/828483.jpg
8608,Harlan Coben,1999,Darkest Fear (Myron Bolitar #7),50,https://images.gr-assets.com/books/1315745037m/43929.jpg
8609,"Alfred Tennyson, Charles Keeping",1833,The Lady of Shalott,29,https://images.gr-assets.com/books/1400891098m/724371.jpg
8610,Lisi Harrison,2005,"Revenge of the Wannabes (The Clique, #3)",18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8611,"Friedrich Nietzsche, Douglas Smith",1887,On the Genealogy of Morals,203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8612,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988,Hellblazer: Original Sins,14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8613,"Jane Lynch, Lisa Dickey",2011,Happy Accidents: A Memoir,14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8614,Jonathan Renshaw,2015,"Dawn of Wonder (The Wakening, #1)",4,https://images.gr-assets.com/books/1450681609m/25451852.jpg
8615,J.D. Robb,2012,"Celebrity in Death (In Death, #34)",36,https://images.gr-assets.com/books/1328318908m/13007638.jpg
8616,سلطان موسى الموسى,2014,أقوم قيلا,2,https://images.gr-assets.com/books/1394163349m/21394850.jpg
8617,"Walter Moers, John Brownjohn",1999,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",60,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8618,Antonia Fraser,1992,The Wives of Henry VIII,39,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8619,Shel Silverstein,2011,Every Thing on It,10,https://images.gr-assets.com/books/1331416624m/10659536.jpg
8620,Raymond Briggs,1978,The Snowman,50,https://images.gr-assets.com/books/1355497688m/489972.jpg
8621,Jay Crownover,2014,"Nash (Marked Men, #4)",15,https://images.gr-assets.com/books/1391031509m/18655937.jpg
8622,Quinn Loftis,2012,"Just One Drop (The Grey Wolves, #3)",8,https://images.gr-assets.com/books/1325565121m/13363270.jpg
8623,"Carl Sagan, Ann Druyan",1997,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,30,https://images.gr-assets.com/books/1366573520m/61665.jpg
8624,John Sandford,2009,"Rough Country (Virgil Flowers, #3)",27,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8625,John Updike,1971,Rabbit Redux (Rabbit Angstrom #2),52,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8626,Lemony Snicket,2002,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8627,Winston Graham,1945,"Ross Poldark (Poldark, #1)",59,https://images.gr-assets.com/books/1360785361m/194618.jpg
8628,Gregg Hurwitz,2016,"Orphan X (Orphan X, #1)",39,https://images.gr-assets.com/books/1435262799m/25663888.jpg
8629,Bella Andre,2011,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",26,https://images.gr-assets.com/books/1398783845m/11757975.jpg
8630,Stephen King,2010,Blockade Billy,19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8631,Robert Ludlum,1973,The Matlock Paper,55,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8632,Roland Merullo,2007,Breakfast with Buddha,16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8633,"Suetonius, Michael Grant, Robert Graves",119,The Twelve Caesars,232,https://images.gr-assets.com/books/1347187766m/29022.jpg
8634,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013,حوجن [Ḥawjan],10,https://images.gr-assets.com/books/1370371939m/18039755.jpg
8635,Bernard Cornwell,1988,"Sharpe's Rifles (Sharpe, #6)",14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8636,R.A. Salvatore,1999,"Vector Prime (Star Wars: The New Jedi Order, #1)",26,https://images.gr-assets.com/books/1412181316m/192214.jpg
8637,Scott Westerfeld,2005,"Touching Darkness (Midnighters, #2)",31,https://images.gr-assets.com/books/1315537376m/24767.jpg
8638,Lisa Lutz,2009,"Revenge of the Spellmans (The Spellmans, #3)",25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8639,Charlie LeDuff,2013,Detroit: An American Autopsy,10,https://images.gr-assets.com/books/1350363602m/15811520.jpg
8640,Dorothy L. Sayers,1935,"Gaudy Night (Lord Peter Wimsey, #12)",72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8641,C.S. Pacat,2016,"Kings Rising (Captive Prince, #3)",14,https://images.gr-assets.com/books/1454160767m/17158532.jpg
8642,"Penelope Douglas, Abby Craden, Nelson Hobbs",2014,"Rival (Fall Away, #2)",17,https://images.gr-assets.com/books/1394971101m/18129852.jpg
8643,Philip Reeve,2001,"Mortal Engines (The Hungry City Chronicles, #1)",51,https://images.gr-assets.com/books/1352173057m/287861.jpg
8644,"James Patterson, Mark Pearson",2011,Private London (Private #4),34,https://images.gr-assets.com/books/1328415596m/10399742.jpg
8645,Faith Hunter,2010,"Blood Cross (Jane Yellowrock, #2)",13,https://images.gr-assets.com/books/1255066735m/6659254.jpg
8646,Gemma Halliday,2006,"Spying in High Heels (High Heels, #1)",22,https://images.gr-assets.com/books/1327885046m/204479.jpg
8647,Raymond Chandler,1943,"The Lady in the Lake (Philip Marlowe, #4)",129,https://images.gr-assets.com/books/1501530591m/776159.jpg
8648,"Bernadette Rossetti-Shustak, Caroline Jayne Church",2005,I Love You Through and Through,10,https://images.gr-assets.com/books/1328866587m/232958.jpg
8649,Lisa Gardner,2015,"Crash & Burn (Tessa Leoni, #3)",38,https://images.gr-assets.com/books/1403630851m/22571612.jpg
8650,"Jim Krueger, Alex Ross, Doug Braithwaite",2006,"Justice, Volume 1",6,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8651,Tad Williams,1998,"River of Blue Fire (Otherland, #2)",20,https://images.gr-assets.com/books/1309992269m/10084.jpg
8652,"William Nicholson, Peter Sís",2e3,"The Wind Singer (Wind on Fire, #1)",54,https://images.gr-assets.com/books/1293635554m/295169.jpg
8653,Scarlett Thomas,2006,The End of Mr. Y,52,https://images.gr-assets.com/books/1389137862m/93436.jpg
8654,"Michael Chabon, Gary Gianni",2007,Gentlemen of the Road,36,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8655,"James Andrew Miller, Tom Shales",2011,Those Guys Have All the Fun: Inside the World of ESPN,12,https://images.gr-assets.com/books/1344271458m/9476510.jpg
8656,Daniel Wallace,1998,Big Fish,48,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8657,Tammara Webber,2014,"Breakable (Contours of the Heart, #2)",27,https://images.gr-assets.com/books/1384787127m/17936925.jpg
8658,Lisa O'Donnell,2012,The Death of Bees,24,https://images.gr-assets.com/books/1358353202m/15818333.jpg
8659,Frances Mayes,1999,Bella Tuscany,26,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8660,Rachel Caine,2012,"Black Dawn (The Morganville Vampires, #12)",18,https://images.gr-assets.com/books/1318112062m/9526658.jpg
8661,"Tim Tebow, Nathan Whitaker",2011,Through My Eyes,16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8662,Octavia E. Butler,1998,"Parable of the Talents (Earthseed, #2)",24,https://images.gr-assets.com/books/1170553715m/60932.jpg
8663,"Joe Hill, Gabriel Rodríguez",2014,"Locke & Key, Vol. 6: Alpha & Omega",13,https://images.gr-assets.com/books/1391443566m/16164271.jpg
8664,J.G. Ballard,1984,"Empire of the Sun (Empire of the Sun, #1)",82,https://images.gr-assets.com/books/1338519188m/56674.jpg
8665,"Patricia M. Scarry, Richard Scarry",1961,The Country Mouse and the City Mouse; The Fox and the Crow; The Dog and His Bone,2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8666,Paul Theroux,2002,Dark Star Safari: Overland from Cairo to Cape Town,28,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
